ObserverID,DisplayType,RotationAxis,Background,Distance,Percept,Time
bm,H,X,1,0.1,1,68.5969002239581
bm,H,X,1,0.1,1,75.4014529049455
bm,H,X,1,0.1,1,78.733106667205
bm,H,X,1,0.1,1,87.7273568050878
bm,H,X,1,0.1,1,93.6843012071913
bm,H,X,1,0.1,1,97.1336790877394
bm,H,X,1,0.1,1,104.903592539456
bm,H,X,1,0.1,1,109.753906564816
bm,H,X,1,0.1,1,112.061319990142
bm,H,X,1,0.1,1,117.971185188799
bm,H,X,1,0.1,1,121.196863579855
bm,H,X,1,0.1,1,127.094935358211
bm,H,X,1,0.1,1,131.380170355784
bm,H,X,1,0.1,1,138.031677819381
bm,H,X,1,0.1,1,140.492155780259
bm,H,X,1,0.1,1,145.236510130402
bm,H,X,1,0.1,1,154.701668211608
bm,H,X,1,0.1,1,159.234124038747
bm,H,X,1,0.1,1,161.835862550273
bm,H,X,1,0.1,1,165.155741002964
bm,H,X,1,0.1,1,170.594688901037
bm,H,X,1,0.1,1,173.584916338907
bm,H,X,1,0.1,1,180.283526248066
bm,H,X,1,0.1,1,204.3702640759
bm,H,X,1,0.1,1,210.138837935636
bm,H,X,1,0.1,1,213.77656764412
bm,H,X,1,0.1,1,223.536049302318
bm,H,X,1,0.1,-1,231.529646849376
bm,H,X,1,0.1,1,234.614080989471
bm,H,X,1,0.1,1,235.956141793926
bm,H,X,1,0.1,-1,237.83974972149
bm,H,X,1,0.1,1,239.287786802655
bm,H,X,1,0.1,1,241.300902609742
bm,H,X,1,0.1,-1,243.43173498899
bm,H,X,1,0.1,1,243.784901608829
bm,H,X,1,0.1,1,245.256493233086
bm,H,X,1,0.1,1,251.248748169688
bm,H,X,1,0.1,1,258.795001975581
bm,H,X,1,0.1,1,297.668102949974
bm,H,X,0,0.25,1,0.797022230050061
bm,H,X,0,0.25,1,2.08023093623342
bm,H,X,0,0.25,1,10.0502709217544
bm,H,X,0,0.25,1,13.758647959854
bm,H,X,0,0.25,1,16.2191162616655
bm,H,X,0,0.25,1,18.2912260345474
bm,H,X,0,0.25,1,32.1474363172892
bm,H,X,0,0.25,1,34.4430886198243
bm,H,X,0,0.25,1,41.918699925649
bm,H,X,0,0.25,1,51.2308260706486
bm,H,X,0,0.25,1,68.5248882491142
bm,H,X,0,0.25,1,73.1514025721408
bm,H,X,0,0.25,1,77.0128076224355
bm,H,X,0,0.25,1,81.8866701539955
bm,H,X,0,0.25,1,93.1649457929889
bm,H,X,0,0.25,1,101.923627559619
bm,H,X,0,0.25,1,125.468955604185
bm,H,X,0,0.25,1,130.849031180376
bm,H,X,0,0.25,1,134.875257663167
bm,H,X,0,0.25,1,140.314192883729
bm,H,X,0,0.25,1,142.185912007699
bm,H,X,0,0.25,1,143.386710450402
bm,H,X,0,0.25,1,145.847314884712
bm,H,X,0,0.25,1,150.744591902854
bm,H,X,0,0.25,1,153.876226588443
bm,H,X,0,0.25,1,156.93709924299
bm,H,X,0,0.25,-1,160.327476818988
bm,H,X,0,0.25,1,162.234638082271
bm,H,X,0,0.25,1,166.084283820848
bm,H,X,0,0.25,1,178.869333937822
bm,H,X,0,0.25,1,188.393488701462
bm,H,X,0,0.25,1,190.524196116516
bm,H,X,0,0.25,1,201.64944464885
bm,H,X,0,0.25,1,209.654671412078
bm,H,X,0,0.25,1,212.044669869647
bm,H,X,0,0.25,-1,217.083179366775
bm,H,X,0,0.25,1,218.401714907173
bm,H,X,0,0.25,1,229.65644777508
bm,H,X,0,0.25,1,235.530844271969
bm,H,X,0,0.25,1,248.716302001616
bm,H,X,0,0.25,1,256.462529909157
bm,H,X,0,0.25,1,267.281525613565
bm,H,X,0,0.25,1,274.651182677422
bm,H,X,0,0.25,1,279.065907745622
bm,H,X,0,0.25,1,296.265800047026
bm,H,X,0,0.8,1,1.10914445106755
bm,H,X,0,0.8,1,6.31261905931751
bm,H,X,0,0.8,1,8.1728115947335
bm,H,X,0,0.8,1,13.023119583173
bm,H,X,0,0.8,1,15.612972309551
bm,H,X,0,0.8,-1,19.1565179542522
bm,H,X,0,0.8,1,19.2153661284829
bm,H,X,0,0.8,1,20.4045386753569
bm,H,X,0,0.8,-1,28.5863751600264
bm,H,X,0,0.8,1,28.5981347735797
bm,H,X,0,0.8,1,29.1985330893949
bm,H,X,0,0.8,-1,53.2971877925156
bm,H,X,0,0.8,1,55.5222163093858
bm,H,X,0,0.8,1,68.8252399901103
bm,H,X,0,0.8,1,70.4027617086831
bm,H,X,0,0.8,-1,75.1823173251469
bm,H,X,0,0.8,1,79.6678038206883
bm,H,X,0,0.8,1,85.1538339406834
bm,H,X,0,0.8,-2,92.2409391149704
bm,H,X,0,0.8,1,93.1708411448635
bm,H,X,0,0.8,1,94.5836790726171
bm,H,X,0,0.8,1,96.3377996461641
bm,H,X,0,0.8,1,104.672790314595
bm,H,X,0,0.8,-1,106.874278173316
bm,H,X,0,0.8,1,109.581976058194
bm,H,X,0,0.8,1,110.511877786223
bm,H,X,0,0.8,1,115.185730900179
bm,H,X,0,0.8,1,117.952288127592
bm,H,X,0,0.8,1,120.047682291508
bm,H,X,0,0.8,1,123.897322596866
bm,H,X,0,0.8,1,133.338951490034
bm,H,X,0,0.8,1,137.918617219868
bm,H,X,0,0.8,1,146.371351324749
bm,H,X,0,0.8,1,150.114910311037
bm,H,X,0,0.8,1,153.540728818945
bm,H,X,0,0.8,1,155.612843421375
bm,H,X,0,0.8,1,158.909029387403
bm,H,X,0,0.8,-2,161.157594336633
bm,H,X,0,0.8,1,162.075861717167
bm,H,X,0,0.8,1,163.806436501123
bm,H,X,0,0.8,1,166.961493521318
bm,H,X,0,0.8,1,169.845905566297
bm,H,X,0,0.8,1,173.777954625926
bm,H,X,0,0.8,1,182.477780370304
bm,H,X,0,0.8,1,186.833644888597
bm,H,X,0,0.8,-1,187.292761826393
bm,H,X,0,0.8,1,188.540659696242
bm,H,X,0,0.8,1,189.788682832121
bm,H,X,0,0.8,1,192.425756327662
bm,H,X,0,0.8,1,197.476076752151
bm,H,X,0,0.8,1,204.845840971277
bm,H,X,0,0.8,1,230.498327622918
bm,H,X,0,0.8,1,232.311305426061
bm,H,X,0,0.8,1,237.432249636186
bm,H,X,0,0.8,1,240.705172340415
bm,H,X,0,0.8,1,242.800691468525
bm,H,X,0,0.8,1,246.815148678725
bm,H,X,0,0.8,-1,251.84205612581
bm,H,X,0,0.8,1,252.336489031382
bm,H,X,0,0.8,1,259.352968910767
bm,H,X,0,0.8,1,261.5779877686
bm,H,X,0,0.8,1,275.45776829042
bm,H,X,0,0.8,-2,280.472887448617
bm,H,X,0,0.8,1,281.155695424211
bm,H,X,0,0.8,1,287.654294104723
bm,H,X,1,0.8,1,1.41624938987661
bm,H,X,1,0.8,1,11.5759992079402
bm,H,X,1,0.8,1,14.1777377194667
bm,H,X,1,0.8,1,18.6513263560482
bm,H,X,1,0.8,1,22.0653867596411
bm,H,X,1,0.8,1,26.3859205197368
bm,H,X,1,0.8,1,28.7875276679406
bm,H,X,1,0.8,1,31.6600515129976
bm,H,X,1,0.8,-1,36.8753044492914
bm,H,X,1,0.8,1,38.5823361602961
bm,H,X,1,0.8,-2,41.1958481702895
bm,H,X,1,0.8,1,41.7726922448783
bm,H,X,1,0.8,1,44.0213260149758
bm,H,X,1,0.8,1,46.9055626874906
bm,H,X,1,0.8,1,49.0364044239686
bm,H,X,1,0.8,-1,56.017552337813
bm,H,X,1,0.8,1,60.2203803921875
bm,H,X,1,0.8,1,63.6461995038262
bm,H,X,1,0.8,1,65.3767730804102
bm,H,X,1,0.8,1,65.8829822010302
bm,H,X,1,0.8,1,70.8510360406945
bm,H,X,1,0.8,1,71.9341025171161
bm,H,X,1,0.8,1,79.3626159050327
bm,H,X,1,0.8,1,82.1762553543667
bm,H,X,1,0.8,1,87.0854380794626
bm,H,X,1,0.8,1,95.6441167672456
bm,H,X,1,0.8,1,99.5173022584931
bm,H,X,1,0.8,1,127.112270970654
bm,H,X,1,0.8,1,128.19533986185
bm,H,X,1,0.8,1,136.553896845377
bm,H,X,1,0.8,1,146.219197760045
bm,H,X,1,0.8,1,148.903338687058
bm,H,X,1,0.8,1,152.070170111256
bm,H,X,1,0.8,1,157.132421295944
bm,H,X,1,0.8,1,159.76945615522
bm,H,X,1,0.8,1,167.539360249735
bm,H,X,1,0.8,1,173.331488048862
bm,H,X,1,0.8,1,180.995466576744
bm,H,X,1,0.8,1,194.357358051668
bm,H,X,1,0.8,1,197.017935380223
bm,H,X,1,0.8,1,197.783165995002
bm,H,X,1,0.8,1,208.484469274932
bm,H,X,1,0.8,1,212.463616554305
bm,H,X,1,0.8,-1,214.170638304407
bm,H,X,1,0.8,1,216.266148980852
bm,H,X,1,0.8,-2,217.6553221918
bm,H,X,1,0.8,1,221.387228116073
bm,H,X,1,0.8,1,234.59609640835
bm,H,X,1,0.8,1,237.409731631837
bm,H,X,1,0.8,1,248.75853174919
bm,H,X,1,0.8,1,250.677458361111
bm,H,X,1,0.8,-1,263.839222396724
bm,H,X,1,0.8,1,265.087108192733
bm,H,X,1,0.8,1,273.327931700711
bm,H,X,1,0.8,1,278.295974673907
bm,H,X,1,0.8,1,282.110291767225
bm,H,X,1,0.8,1,283.946820189478
bm,H,X,1,0.8,1,285.230026480916
bm,H,X,1,0.8,1,287.914187027927
bm,H,X,1,0.8,1,289.962620010134
bm,H,X,1,0.8,1,291.893320422358
bm,H,X,1,0.5,1,0.763449724094244
bm,H,X,1,0.5,1,4.34231012914097
bm,H,X,1,0.5,1,5.21347355484613
bm,H,X,1,0.5,1,8.56866374943638
bm,H,X,1,0.5,1,10.0284694995498
bm,H,X,1,0.5,1,16.9507641077507
bm,H,X,1,0.5,1,18.6813259123592
bm,H,X,1,0.5,1,24.3674958473712
bm,H,X,1,0.5,1,33.8915331929456
bm,H,X,1,0.5,1,35.6574227372766
bm,H,X,1,0.5,1,45.8996546581329
bm,H,X,1,0.5,1,51.821207932895
bm,H,X,1,0.5,1,58.6728515893337
bm,H,X,1,0.5,1,62.8992088317755
bm,H,X,1,0.5,1,67.9144134123635
bm,H,X,1,0.5,1,75.0956262834079
bm,H,X,1,0.5,1,91.6361217755184
bm,H,X,1,0.5,1,99.4060391512176
bm,H,X,1,0.5,1,101.042418703117
bm,H,X,1,0.5,1,103.773671131086
bm,H,X,1,0.5,1,105.786784221564
bm,H,X,1,0.5,1,108.353214009636
bm,H,X,1,0.5,1,112.520714324317
bm,H,X,1,0.5,1,114.545598800352
bm,H,X,1,0.5,1,126.730236112926
bm,H,X,1,0.5,1,129.967717281514
bm,H,X,1,0.5,1,132.039670396392
bm,H,X,1,0.5,1,137.549258681625
bm,H,X,1,0.5,1,146.26098107759
bm,H,X,1,0.5,1,157.51558988684
bm,H,X,1,0.5,1,159.528690903506
bm,H,X,1,0.5,1,164.496733876673
bm,H,X,1,0.5,1,176.069192734343
bm,H,X,1,0.5,1,182.532359538309
bm,H,X,1,0.5,1,188.524606325082
bm,H,X,1,0.5,1,195.164355684334
bm,H,X,1,0.5,1,198.684357652353
bm,H,X,1,0.5,1,200.921152423427
bm,H,X,1,0.5,1,205.241706709057
bm,H,X,1,0.5,1,207.749261156772
bm,H,X,1,0.5,1,210.468724088423
bm,H,X,1,0.5,-1,214.224185159517
bm,H,X,1,0.5,1,216.190214820701
bm,H,X,1,0.5,1,221.429016565002
bm,H,X,1,0.5,-1,221.746865707886
bm,H,X,1,0.5,-2,223.559859207016
bm,H,X,1,0.5,1,224.372180495382
bm,H,X,1,0.5,1,227.162271438545
bm,H,X,1,0.5,1,229.481484019227
bm,H,X,1,0.5,1,230.376181462518
bm,H,X,1,0.5,1,233.260480315279
bm,H,X,1,0.5,1,235.202953924134
bm,H,X,1,0.5,1,243.267187632533
bm,H,X,1,0.5,1,246.233880449116
bm,H,X,1,0.5,1,253.862524596683
bm,H,X,1,0.5,1,257.170618684439
bm,H,X,1,0.5,1,270.096931766835
bm,H,X,1,0.5,1,272.098272868083
bm,H,X,1,0.5,1,280.480369906087
bm,H,X,1,0.5,1,282.505242006446
bm,H,X,1,0.5,1,289.804282227124
bm,H,X,1,0.5,1,292.617920469056
bm,H,X,1,0.5,-1,296.361601702898
bm,H,X,1,0.5,1,298.480673563055
bm,H,X,0,0,1,1.14381718522054
bm,H,X,0,0,1,4.28709738663747
bm,H,X,0,0,1,11.5509103822696
bm,H,X,0,0,1,17.0132742761925
bm,H,X,0,0,1,20.9807684935804
bm,H,X,0,0,1,32.6355204985011
bm,H,X,0,0,1,39.9109841413156
bm,H,X,0,0,1,46.5744045561878
bm,H,X,0,0,1,63.844789642113
bm,H,X,0,0,1,81.5154857500165
bm,H,X,0,0,1,85.1649666203884
bm,H,X,0,0,1,95.4777646743169
bm,H,X,0,0,1,101.858386591513
bm,H,X,0,0,1,124.320504782896
bm,H,X,0,0,1,128.864724751271
bm,H,X,0,0,1,136.56413907971
bm,H,X,0,0,1,141.002401787642
bm,H,X,0,0,1,144.451781479293
bm,H,X,0,0,1,145.664214571356
bm,H,X,0,0,1,156.000568979478
bm,H,X,0,0,1,158.037225142907
bm,H,X,0,0,1,161.839900040708
bm,H,X,0,0,1,172.564603016828
bm,H,X,0,0,1,179.357400611974
bm,H,X,0,0,1,188.328248638893
bm,H,X,0,0,1,194.261639101605
bm,H,X,0,0,1,217.359348121565
bm,H,X,0,0,1,234.641647667973
bm,H,X,0,0,1,239.868678932282
bm,H,X,0,0,1,246.767290712887
bm,H,X,0,0,1,253.689713001921
bm,H,X,0,0,1,268.864585298492
bm,H,X,0,0,1,276.787427455129
bm,H,X,0,0,1,293.198419293505
bm,H,X,0,0,1,299.084716064157
bm,H,X,1,0,1,0.896081406623125
bm,H,X,1,0,1,5.58157067917637
bm,H,X,1,0,1,11.8446012902714
bm,H,X,1,0,1,16.2710992532666
bm,H,X,1,0,1,22.7577991692524
bm,H,X,1,0,1,26.4308409214718
bm,H,X,1,0,1,31.2811600782152
bm,H,X,1,0,1,36.1079147309356
bm,H,X,1,0,1,38.48598001356
bm,H,X,1,0,1,44.2663276735984
bm,H,X,1,0,1,54.9558435701765
bm,H,X,1,0,-2,61.5720456306299
bm,H,X,1,0,1,63.2555234022439
bm,H,X,1,0,1,65.4687747985299
bm,H,X,1,0,1,67.8939247178205
bm,H,X,1,0,1,76.3466594263737
bm,H,X,1,0,1,78.018376075197
bm,H,X,1,0,1,80.6671934883343
bm,H,X,1,0,1,85.4115541772626
bm,H,X,1,0,1,90.1794552225037
bm,H,X,1,0,1,99.1854909326939
bm,H,X,1,0,1,102.811456801777
bm,H,X,1,0,1,105.154204305582
bm,H,X,1,0,1,110.84037786274
bm,H,X,1,0,1,117.056300595024
bm,H,X,1,0,1,121.576973868301
bm,H,X,1,0,1,132.066369871667
bm,H,X,1,0,1,133.514389445772
bm,H,X,1,0,1,135.339153424924
bm,H,X,1,0,1,136.728305808501
bm,H,X,1,0,1,148.653962979792
bm,H,X,1,0,1,157.754173698399
bm,H,X,1,0,1,164.134929635184
bm,H,X,1,0,1,167.431245696789
bm,H,X,1,0,1,169.044093947712
bm,H,X,1,0,1,174.659618666017
bm,H,X,1,0,1,192.860067269357
bm,H,X,1,0,1,200.453396354715
bm,H,X,1,0,1,206.763539372303
bm,H,X,1,0,1,208.764837913273
bm,H,X,1,0,1,213.132473817124
bm,H,X,1,0,1,214.2979529718
bm,H,X,1,0,1,224.222261193878
bm,H,X,1,0,1,226.247144160676
bm,H,X,1,0,1,228.425078985514
bm,H,X,1,0,1,228.884207997151
bm,H,X,1,0,1,235.84181374358
bm,H,X,1,0,1,237.419336065825
bm,H,X,1,0,1,262.389026513818
bm,H,X,1,0,1,270.311983673746
bm,H,X,1,0,-1,273.926160650211
bm,H,X,1,0,1,275.209374185943
bm,H,X,1,0,1,277.446170768089
bm,H,X,1,0,1,280.966191148735
bm,H,X,1,0,1,282.614345406444
bm,H,X,1,0,1,287.770742018649
bm,H,X,1,0,1,288.665451837616
bm,H,X,1,0,1,289.760307810357
bm,H,X,1,0,1,292.126600198186
bm,H,X,1,0,-2,294.445797686582
bm,H,X,1,0,1,295.140386706829
bm,H,X,1,0,1,297.765682176192
bm,H,Y,1,0.25,-1,3.5573695821804
bm,H,Y,1,0.25,1,8.78427044907585
bm,H,Y,1,0.25,1,16.0715000441996
bm,H,Y,1,0.25,-1,17.5666124048294
bm,H,Y,1,0.25,1,19.2265579699306
bm,H,Y,1,0.25,1,39.6991019179695
bm,H,Y,1,0.25,-1,41.9947584463516
bm,H,Y,1,0.25,-1,45.8561704391032
bm,H,Y,1,0.25,1,56.1454214960686
bm,H,Y,1,0.25,1,60.4659507285105
bm,H,Y,1,0.25,1,73.745455483906
bm,H,Y,1,0.25,-1,86.5540408258676
bm,H,Y,1,0.25,1,90.4154452724615
bm,H,Y,1,0.25,-1,92.923016019864
bm,H,Y,1,0.25,1,95.6778075968032
bm,H,Y,1,0.25,1,97.8321459219442
bm,H,Y,1,0.25,1,99.5509873529663
bm,H,Y,1,0.25,1,102.164582068741
bm,H,Y,1,0.25,-1,106.308471696975
bm,H,Y,1,0.25,-1,110.052152327145
bm,H,Y,1,0.25,1,111.358897465689
bm,H,Y,1,0.25,1,114.196104739327
bm,H,Y,1,0.25,1,117.457108455361
bm,H,Y,1,0.25,1,123.720136651653
bm,H,Y,1,0.25,1,126.580882470589
bm,H,Y,1,0.25,1,128.546903981944
bm,H,Y,1,0.25,-1,129.406293305452
bm,H,Y,1,0.25,-2,130.936730991001
bm,H,Y,1,0.25,1,132.42008826579
bm,H,Y,1,0.25,1,135.963676470739
bm,H,Y,1,0.25,-1,140.084050493955
bm,H,Y,1,0.25,1,141.437887513486
bm,H,Y,1,0.25,1,144.56939663121
bm,H,Y,1,0.25,-1,153.045683769975
bm,H,Y,1,0.25,1,154.364206330967
bm,H,Y,1,0.25,1,157.766489613918
bm,H,Y,1,0.25,1,159.202742632013
bm,H,Y,1,0.25,-1,161.875126360217
bm,H,Y,1,0.25,1,168.385374782432
bm,H,Y,1,0.25,-1,173.859628687322
bm,H,Y,1,0.25,-1,176.67327930493
bm,H,Y,1,0.25,1,178.203708840651
bm,H,Y,1,0.25,1,181.935633479385
bm,H,Y,1,0.25,1,190.812170365418
bm,H,Y,1,0.25,-1,195.627163895348
bm,H,Y,1,0.25,1,199.441483705305
bm,H,Y,1,0.25,1,203.597213238128
bm,H,Y,1,0.25,1,207.352665555663
bm,H,Y,1,0.25,1,208.376881744945
bm,H,Y,1,0.25,1,211.037491672847
bm,H,Y,1,0.25,1,216.452886838873
bm,H,Y,1,0.25,-1,220.125929194794
bm,H,Y,1,0.25,1,222.79832077102
bm,H,Y,1,0.25,1,224.069758695317
bm,H,Y,1,0.25,1,230.685968905629
bm,H,Y,1,0.25,1,237.71420538018
bm,H,Y,1,0.25,1,241.57561073231
bm,H,Y,1,0.25,1,254.549019921513
bm,H,Y,1,0.25,1,258.587010243733
bm,H,Y,1,0.25,-1,269.476669879281
bm,H,Y,1,0.25,1,272.19614428113
bm,H,Y,1,0.25,1,277.835218712979
bm,H,Y,1,0.25,1,288.666084808414
bm,H,Y,1,0.25,1,290.537844681588
bm,H,Y,1,0.25,1,299.331985792727
bm,H,Y,0,0.5,1,1.05344845337095
bm,H,Y,0,0.5,-1,5.26791115710512
bm,H,Y,0,0.5,1,8.79968058672966
bm,H,Y,0,0.5,1,10.930652116891
bm,H,Y,0,0.5,-1,16.5932813936961
bm,H,Y,0,0.5,1,18.9241376791615
bm,H,Y,0,0.5,-1,22.5618513898226
bm,H,Y,0,0.5,1,24.374827080057
bm,H,Y,0,0.5,-1,28.4835996570182
bm,H,Y,0,0.5,1,33.2631555753178
bm,H,Y,0,0.5,-1,37.6190046994598
bm,H,Y,0,0.5,1,42.2928596244892
bm,H,Y,0,0.5,1,45.659691109031
bm,H,Y,0,0.5,-1,53.4532864828361
bm,H,Y,0,0.5,1,56.5377064361819
bm,H,Y,0,0.5,-1,63.8012628628057
bm,H,Y,0,0.5,1,67.9571267170249
bm,H,Y,0,0.5,1,96.9999900390976
bm,H,Y,0,0.5,1,111.668658950075
bm,H,Y,0,0.5,-1,133.035901246883
bm,H,Y,0,0.5,-1,141.347382649139
bm,H,Y,0,0.5,1,146.232989701966
bm,H,Y,0,0.5,1,148.976018646848
bm,H,Y,0,0.5,-1,159.418435659609
bm,H,Y,0,0.5,1,161.819913919608
bm,H,Y,0,0.5,-1,170.154920887726
bm,H,Y,0,0.5,1,171.449898262857
bm,H,Y,0,0.5,-1,172.897938966169
bm,H,Y,0,0.5,1,178.855000182637
bm,H,Y,0,0.5,-1,181.562692332431
bm,H,Y,0,0.5,1,183.352127968159
bm,H,Y,0,0.5,-1,186.777949192736
bm,H,Y,0,0.5,1,189.874139324238
bm,H,Y,0,0.5,-1,200.434163640952
bm,H,Y,0,0.5,1,202.035104373819
bm,H,Y,0,0.5,1,209.063476377109
bm,H,Y,0,0.5,-1,211.476736285433
bm,H,Y,0,0.5,1,218.787647802616
bm,H,Y,0,0.5,1,227.511029297486
bm,H,Y,0,0.5,1,232.679183108499
bm,H,Y,0,0.5,1,239.071828150714
bm,H,Y,0,0.5,1,263.912009511783
bm,H,Y,0,0.5,1,276.120057990658
bm,H,Y,0,0.5,1,289.128915356065
bm,H,Y,0,0.5,1,299.524002935155
bm,H,Y,0,0.1,1,1.18593283509836
bm,H,Y,0,0.1,-1,3.24601978482679
bm,H,Y,0,0.1,1,4.39986549748573
bm,H,Y,0,0.1,-1,8.1553268704447
bm,H,Y,0,0.1,1,9.40309887053445
bm,H,Y,0,0.1,-2,11.6989057181636
bm,H,Y,0,0.1,1,13.2528578013298
bm,H,Y,0,0.1,1,20.6578250978491
bm,H,Y,0,0.1,-1,28.392298523162
bm,H,Y,0,0.1,1,35.385338259046
bm,H,Y,0,0.1,-1,39.1406831194763
bm,H,Y,0,0.1,1,40.1532480578753
bm,H,Y,0,0.1,1,49.5947374982061
bm,H,Y,0,0.1,1,60.4727540327585
bm,H,Y,0,0.1,1,72.1981207679491
bm,H,Y,0,0.1,1,80.8628946597455
bm,H,Y,0,0.1,1,87.973538982973
bm,H,Y,0,0.1,-1,94.8839275823557
bm,H,Y,0,0.1,1,95.9789094247972
bm,H,Y,0,0.1,1,102.265476468252
bm,H,Y,0,0.1,1,141.009018853016
bm,H,Y,0,0.1,-1,142.46876876161
bm,H,Y,0,0.1,-2,143.610827996454
bm,H,Y,0,0.1,1,144.470100807492
bm,H,Y,0,0.1,1,148.331652856723
bm,H,Y,0,0.1,1,162.658770177281
bm,H,Y,0,0.1,1,166.755644593388
bm,H,Y,0,0.1,-1,172.677294760651
bm,H,Y,0,0.1,1,177.445158678864
bm,H,Y,0,0.1,-1,178.704833669355
bm,H,Y,0,0.1,1,181.294799286057
bm,H,Y,0,0.1,1,192.054951947648
bm,H,Y,0,0.1,1,197.364382005297
bm,H,Y,0,0.1,1,200.213566523395
bm,H,Y,0,0.1,1,204.663532399689
bm,H,Y,0,0.1,-1,216.118266233534
bm,H,Y,0,0.1,1,218.472658649436
bm,H,Y,0,0.1,1,222.393064909847
bm,H,Y,0,0.1,1,226.949050226889
bm,H,Y,0,0.1,1,234.78960980085
bm,H,Y,0,0.1,1,238.203660545347
bm,H,Y,0,0.1,1,255.74466012005
bm,H,Y,0,0.1,1,260.300700674823
bm,H,Y,0,0.1,1,294.865049839311
bm,H,Y,1,0.1,1,0.880787479633
bm,H,Y,1,0.1,-1,1.59890297130914
bm,H,Y,1,0.1,1,3.61202662641881
bm,H,Y,1,0.1,-1,4.44788313971367
bm,H,Y,1,0.1,-1,6.31972692604177
bm,H,Y,1,0.1,1,7.34394703927683
bm,H,Y,1,0.1,1,11.9823432234698
bm,H,Y,1,0.1,-1,14.0072337364545
bm,H,Y,1,0.1,1,16.7502442687401
bm,H,Y,1,0.1,1,22.29513101466
bm,H,Y,1,0.1,1,28.9819746696739
bm,H,Y,1,0.1,1,33.6556919529685
bm,H,Y,1,0.1,1,36.5282094592694
bm,H,Y,1,0.1,1,39.8009963328368
bm,H,Y,1,0.1,-1,48.5598087987164
bm,H,Y,1,0.1,-1,56.6122608588194
bm,H,Y,1,0.1,1,58.6136104117031
bm,H,Y,1,0.1,1,63.5934051505174
bm,H,Y,1,0.1,1,67.8315174788004
bm,H,Y,1,0.1,1,77.2849512624089
bm,H,Y,1,0.1,1,95.8974282428971
bm,H,Y,1,0.1,-1,104.550287976046
bm,H,Y,1,0.1,-1,108.329289101588
bm,H,Y,1,0.1,1,109.906784257735
bm,H,Y,1,0.1,1,114.710054697469
bm,H,Y,1,0.1,-1,122.703629907977
bm,H,Y,1,0.1,1,131.99220664124
bm,H,Y,1,0.1,1,145.424743634707
bm,H,Y,1,0.1,1,168.251812207163
bm,H,Y,1,0.1,1,171.983716320363
bm,H,Y,1,0.1,1,178.811837731279
bm,H,Y,1,0.1,1,212.716926520749
bm,H,Y,1,0.1,-1,231.164571504109
bm,H,Y,1,0.1,1,233.213008712162
bm,H,Y,1,0.1,-1,242.348549283401
bm,H,Y,1,0.1,1,244.585334395408
bm,H,Y,1,0.1,1,249.871234057588
bm,H,Y,1,0.1,1,253.450103216164
bm,H,Y,1,0.1,1,257.723595503543
bm,H,Y,1,0.1,1,261.796876136621
bm,H,Y,1,0.1,1,266.706063389429
bm,H,Y,1,0.1,-1,280.079716289009
bm,H,Y,1,0.1,1,282.622599381953
bm,H,Y,1,0.1,1,286.872502112121
bm,H,Y,1,0.1,1,292.558660878858
bm,H,Y,1,0.1,1,297.361895398935
bm,H,Y,0,0.25,1,0.949736926238984
bm,H,Y,0,0.25,1,7.30706630257191
bm,H,Y,0,0.25,-1,16.7604578277678
bm,H,Y,0,0.25,1,20.4452416864806
bm,H,Y,0,0.25,-1,26.614007640921
bm,H,Y,0,0.25,1,31.7469973127008
bm,H,Y,0,0.25,1,37.0211044601165
bm,H,Y,0,0.25,-1,43.5900908827898
bm,H,Y,0,0.25,1,46.6156457585166
bm,H,Y,0,0.25,1,49.6412111988757
bm,H,Y,0,0.25,1,50.8539159522625
bm,H,Y,0,0.25,1,60.0600760832895
bm,H,Y,0,0.25,1,73.5631306126597
bm,H,Y,0,0.25,1,84.8059586791205
bm,H,Y,0,0.25,1,87.4430182897486
bm,H,Y,0,0.25,1,95.5544658248546
bm,H,Y,0,0.25,-1,125.986493000644
bm,H,Y,0,0.25,1,128.976746397268
bm,H,Y,0,0.25,-1,131.778616272088
bm,H,Y,0,0.25,1,136.334823445824
bm,H,Y,0,0.25,1,144.528353137954
bm,H,Y,0,0.25,-1,149.366885213181
bm,H,Y,0,0.25,1,155.582983016036
bm,H,Y,0,0.25,-1,187.686683676729
bm,H,Y,0,0.25,1,193.337530097808
bm,H,Y,0,0.25,1,218.636852242518
bm,H,Y,0,0.25,1,223.758059360436
bm,H,Y,0,0.25,1,236.307507299411
bm,H,Y,0,0.25,1,269.306239244877
bm,H,Y,0,0.25,1,275.604574655415
bm,H,Y,0,0.25,1,285.9878860194
bm,H,Y,0,0.25,-1,286.529422879743
bm,H,Y,0,0.25,1,287.377043232496
bm,H,Y,0,0.25,1,291.815311373677
bm,H,Y,0,0.8,1,1.12085788219702
bm,H,Y,0,0.8,-1,4.78226166474633
bm,H,Y,0,0.8,-1,7.51335743471282
bm,H,Y,0,0.8,-1,14.6240298296325
bm,H,Y,0,0.8,1,15.8838183141197
bm,H,Y,0,0.8,-1,18.2264423629968
bm,H,Y,0,0.8,-2,21.8289846900734
bm,H,Y,0,0.8,-1,23.4652226762264
bm,H,Y,0,0.8,-1,25.6785036533838
bm,H,Y,0,0.8,1,26.7616996216821
bm,H,Y,0,0.8,1,30.9290752740344
bm,H,Y,0,0.8,-2,35.8029248262174
bm,H,Y,0,0.8,1,37.4749783350271
